loan_amnt,installment,grade,emp_length,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,fico_average,term_ 60 months,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding
9600,312.71,2,8,60000.0,0,22.28,0,0,15,0,7619,39.1,33,0.0,702.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10400,261.73,4,11,85325.0,1,8.93,0,0,8,1,856,4.7,11,1.0,727.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18000,471.1,5,8,45000.0,1,14.29,0,1,5,0,6859,85.7,8,0.0,677.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5000,152.18,1,11,41784.0,0,18.72,0,0,11,0,5085,7.1,22,0.0,782.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,353.58,2,4,30216.0,0,11.36,0,0,7,0,7606,59.0,14,0.0,727.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19200,494.27,5,9,126000.0,0,9.71,1,0,7,0,11081,91.6,35,0.0,687.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30000,1078.27,4,11,78252.0,0,11.09,0,1,7,0,26825,95.5,24,0.0,717.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7200,228.63,1,2,82060.56,0,12.66,0,0,15,0,23706,41.2,19,0.0,712.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000,456.54,1,3,117696.0,0,0.25,0,0,9,0,0,0.0,27,0.0,812.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10200,319.17,1,4,132000.0,0,9.55,0,0,10,0,23316,42.9,27,0.0,727.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6350,197.56,1,8,35360.0,0,9.94,0,0,10,0,12651,34.2,29,0.0,732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13000,406.78,1,10,110400.0,0,19.87,0,0,20,0,13733,15.5,29,0.0,737.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4000,130.3,2,8,30996.0,0,5.88,0,0,4,0,3539,70.8,11,0.0,707.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1500,49.62,2,3,48000.0,0,1.13,0,0,2,0,574,15.1,17,0.0,707.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28000,902.3,2,11,88000.0,0,13.27,0,4,5,0,17158,51.5,6,0.0,752.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4000,137.98,3,11,45000.0,1,17.73,0,3,13,0,17869,91.1,36,0.0,677.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12000,265.18,2,11,64500.0,0,15.11,0,2,12,0,2931,11.9,43,0.0,742.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20000,651.47,2,11,132650.0,0,17.35,0,0,16,0,24888,51.4,54,0.0,712.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6350,197.56,1,3,61260.0,0,25.78,0,1,17,0,16238,42.3,32,0.0,732.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,670.9,2,10,100000.0,0,8.18,0,1,5,0,19537,73.2,11,0.0,717.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,251.66,4,11,69996.0,0,2.26,0,1,4,0,3196,39.9,19,0.0,687.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9100,304.08,2,6,81000.0,0,16.89,0,0,10,0,7554,58.6,18,0.0,682.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,624.95,4,11,95000.0,0,23.12,0,0,13,0,51744,25.7,32,0.0,707.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9200,307.43,2,3,41100.0,0,10.92,0,0,13,0,8581,64.1,22,0.0,682.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17000,562.3,2,5,70000.0,0,17.97,0,0,14,0,13418,56.8,39,0.0,702.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,258.82,2,5,46800.0,1,0.38,0,0,4,0,98,0.0,9,0.0,807.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000,501.23,2,11,77000.0,0,5.52,0,2,8,0,13220,75.1,18,0.0,717.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17000,531.94,1,7,75000.0,0,6.43,0,3,4,0,1352,3.0,26,0.0,797.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2000,61.41,1,3,85000.0,0,9.52,0,0,6,0,3665,33.3,21,0.0,732.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16000,374.54,3,10,58112.0,0,13.17,0,1,23,0,3365,11.0,50,0.0,747.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30000,702.26,3,6,102000.0,0,18.21,0,0,16,0,22481,41.8,45,0.0,727.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30000,809.75,6,11,130000.0,0,12.76,0,0,11,0,16033,71.9,34,0.0,682.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29700,671.07,2,11,78000.0,1,19.72,0,0,17,0,23009,32.8,48,0.0,727.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8400,255.66,1,11,50000.0,0,7.54,0,0,8,0,7029,14.9,16,0.0,792.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30000,662.95,2,11,56000.0,1,13.5,0,1,11,0,6949,12.2,40,0.0,772.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,66.84,2,8,30225.0,0,1.99,1,0,5,0,985,35.2,9,0.0,677.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000,203.59,3,1,24000.0,0,2.0,0,0,3,0,1779,98.8,10,0.0,757.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2675,86.21,2,3,18144.0,0,12.17,0,3,4,0,6078,44.7,8,0.0,727.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,265.18,2,11,40809.0,1,27.26,0,1,7,0,9614,52.0,11,0.0,732.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10000,325.74,2,9,48000.0,0,15.7,0,0,7,0,5591,60.1,15,0.0,702.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400,105.78,1,1,24290.4,0,7.71,0,0,7,0,661,6.1,10,0.0,727.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000,124.45,1,3,30000.0,0,22.52,0,0,6,0,5628,58.6,8,0.0,727.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,468.17,3,3,42000.0,0,16.86,0,0,7,0,8558,42.2,11,0.0,712.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,64.45,2,3,60000.0,0,20.28,0,1,17,0,15361,41.0,23,0.0,707.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12800,265.09,1,11,42000.0,0,6.71,0,0,6,0,9252,22.3,15,0.0,767.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12000,411.71,3,1,85000.0,0,8.15,2,0,2,0,0,33.14,13,0.0,687.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35000,769.57,2,5,84012.0,0,19.23,0,0,18,0,35262,45.0,37,0.0,737.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30000,617.13,5,11,80004.0,1,15.16,0,0,8,0,17486,71.1,18,0.0,712.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35000,605.5,2,4,100000.0,0,5.15,0,0,9,0,692,1.6,24,0.0,797.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22250,743.49,2,7,135000.0,0,17.08,0,1,13,0,30119,44.1,28,0.0,717.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5025,159.56,1,5,70000.0,0,20.18,0,0,9,0,2009,30.9,14,0.0,717.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22800,815.95,4,6,50000.0,0,1.7,1,3,7,0,2888,24.7,22,0.0,697.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11300,364.15,2,1,31000.0,0,16.03,0,3,12,0,13189,63.7,22,0.0,727.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,162.87,2,5,75000.0,0,7.92,0,2,9,0,5462,54.6,16,0.0,702.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5600,170.44,1,11,56000.0,0,14.94,0,0,10,0,4738,10.4,22,0.0,752.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,501.23,2,5,65000.0,0,17.28,0,0,7,0,32271,61.5,10,0.0,697.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7075,254.3,4,4,62910.0,1,15.6,0,0,8,1,6582,96.8,21,1.0,672.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3700,115.78,1,4,94000.0,0,6.01,0,0,7,0,6085,39.0,17,0.0,722.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,63.51,1,1,69000.0,0,5.83,0,1,8,1,5630,33.9,31,1.0,717.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,590.17,3,11,64000.0,1,14.49,0,1,8,0,9943,31.4,17,0.0,727.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,307.04,1,5,40000.0,1,7.05,0,0,8,0,7933,36.7,12,0.0,737.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9800,220.09,2,1,39996.0,0,2.52,0,0,5,0,2960,14.4,5,0.0,737.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7000,222.28,1,4,67550.0,0,24.39,0,0,17,0,6122,69.6,21,0.0,702.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,128.9,2,11,82350.0,0,15.53,0,0,6,0,17379,84.0,24,0.0,697.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17000,531.94,1,4,68250.0,0,22.33,0,0,13,0,23443,50.3,30,0.0,727.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3600,109.57,1,3,45000.0,0,11.52,0,0,11,0,3433,11.8,22,0.0,762.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7200,219.14,1,11,10080.0,0,7.26,0,0,6,0,3115,12.6,11,0.0,767.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4000,121.75,1,2,54000.0,0,14.04,0,0,6,0,2745,47.1,26,0.0,757.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30000,992.28,2,11,61200.0,0,19.61,0,0,7,0,24061,64.9,23,0.0,727.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,625.81,1,11,60000.0,0,13.48,0,0,5,0,16160,63.4,30,0.0,757.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35000,637.45,4,2,96000.0,0,9.75,0,1,11,0,32501,70.3,31,0.0,732.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10200,337.38,2,11,90000.0,0,16.15,0,0,8,0,7814,78.9,17,0.0,687.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,304.36,1,10,51000.0,0,21.86,0,0,11,0,37586,73.0,29,0.0,757.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35000,1111.37,1,11,90000.0,0,13.79,0,0,10,0,18424,43.7,25,0.0,747.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8600,267.56,1,3,30000.0,0,11.56,0,1,5,0,1429,6.0,7,0.0,752.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9000,273.92,1,5,50000.0,0,4.7,0,0,6,0,8013,36.9,20,0.0,767.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21600,721.77,2,7,88055.0,0,11.9,0,0,8,1,11755,67.2,18,1.0,697.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30000,500.24,2,3,125004.0,0,18.58,1,0,10,0,22920,65.1,29,0.0,732.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14750,325.95,2,3,38496.0,1,25.72,0,0,14,0,5111,16.9,33,0.0,732.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12000,291.57,3,11,48000.0,0,16.5,0,1,11,0,4830,50.8,17,0.0,712.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24600,571.26,4,4,47000.0,0,14.94,0,0,6,0,20951,85.8,25,0.0,727.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,165.38,2,11,110000.0,0,15.07,0,0,9,1,7030,59.1,19,1.0,677.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14400,476.3,2,9,88000.0,0,17.5,0,0,9,0,13361,70.3,13,0.0,692.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21000,694.6,2,1,108000.0,0,13.76,0,0,9,0,27676,55.0,21,0.0,702.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11000,349.29,1,10,27000.0,0,15.11,0,0,7,0,9132,43.5,11,0.0,717.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,454.56,2,8,61000.0,0,0.0,0,0,6,0,0,0.0,21,0.0,797.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10000,307.04,1,3,72000.0,0,16.8,0,2,10,0,7649,26.8,11,0.0,757.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5950,201.89,3,3,57000.0,0,14.02,0,1,4,0,19736,96.3,12,0.0,717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25000,848.27,3,6,73476.0,1,24.56,1,0,10,0,8714,77.8,42,0.0,697.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4375,146.2,2,7,130000.0,0,7.06,0,1,6,0,2557,28.1,16,0.0,687.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5000,153.52,1,1,45000.0,0,18.75,0,2,11,0,16182,77.8,50,0.0,762.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4300,134.55,1,11,90000.0,0,24.54,0,0,13,0,5246,24.9,45,0.0,712.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2500,60.75,3,5,54996.0,1,15.75,0,2,5,0,3166,67.4,16,0.0,687.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10625,323.38,1,11,73000.0,0,22.52,0,0,12,0,43014,48.7,31,0.0,762.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,125.83,4,10,45000.0,1,13.87,0,1,8,0,5917,54.8,12,0.0,677.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10700,325.67,1,5,32000.0,0,18.68,0,2,13,0,2125,6.0,24,0.0,772.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35000,760.82,2,11,73000.0,0,26.81,0,0,13,0,35520,37.3,36,0.0,752.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,448.51,2,11,67000.0,0,18.84,0,1,7,0,47133,24.5,29,0.0,742.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11800,367.11,1,3,175000.0,0,7.48,0,0,7,0,30325,90.0,26,0.0,752.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7000,213.05,1,7,44000.0,0,17.45,0,0,16,1,7072,38.7,26,1.0,747.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,158.77,1,5,195000.0,0,19.11,0,0,11,0,75515,77.3,29,0.0,702.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4000,134.18,2,2,40000.0,0,5.67,0,3,11,0,3694,27.9,12,0.0,682.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000,93.64,3,3,74004.0,0,13.25,0,1,9,0,627,41.8,20,0.0,717.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6000,195.44,2,2,45000.0,0,15.41,0,3,13,0,1450,20.1,26,0.0,702.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24000,814.34,3,11,84000.0,0,22.13,0,0,13,0,35841,85.0,28,0.0,702.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7700,254.69,2,4,46000.0,0,16.43,0,1,5,0,7461,82.9,21,0.0,717.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7000,213.05,1,6,70000.0,0,11.3,0,1,16,0,4120,8.4,47,0.0,792.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12025,412.57,3,11,1782000.0,0,1.31,0,0,9,0,49208,85.7,30,0.0,672.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5600,171.95,1,3,70000.0,0,7.23,0,1,8,0,8125,16.8,29,0.0,752.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28000,593.68,2,9,150000.0,0,3.94,0,0,17,0,36375,31.6,29,0.0,772.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,710.77,4,6,53000.0,1,11.64,0,0,6,0,16768,97.5,13,0.0,692.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,643.58,5,2,55000.0,1,23.41,0,2,7,0,7088,82.4,46,0.0,687.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,153.52,1,1,78000.0,0,2.37,2,0,7,0,305,4.4,25,0.0,752.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6000,140.46,3,4,69200.0,0,17.83,0,0,8,0,6013,20.2,9,0.0,712.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10700,367.11,3,6,117000.0,0,10.19,0,1,11,0,11432,75.2,21,0.0,697.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14600,444.36,1,4,30000.0,0,21.24,0,0,8,0,10624,30.8,13,0.0,747.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7200,225.29,1,1,115000.0,0,24.86,0,0,15,0,9004,84.1,25,0.0,712.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12600,254.88,1,11,75000.0,0,11.89,0,0,12,0,4600,8.8,31,0.0,792.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12600,284.7,2,7,72000.0,0,24.17,0,2,16,0,38316,56.2,62,0.0,742.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3300,102.67,1,11,65000.0,0,11.26,0,1,9,0,5311,34.8,21,0.0,742.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3500,79.09,2,10,68400.0,0,17.44,1,0,13,0,19579,67.1,34,0.0,697.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6250,194.45,1,11,38484.0,1,26.94,0,0,21,0,12861,29.6,40,0.0,722.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13000,206.07,1,11,40000.0,1,24.06,0,0,11,0,13054,21.6,33,0.0,747.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,195.44,2,1,48000.0,0,22.45,0,0,9,0,9603,92.3,15,0.0,702.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,365.23,1,11,99000.0,0,2.21,0,0,9,0,8052,18.9,25,0.0,797.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6800,206.97,1,11,45000.0,0,17.79,0,0,8,0,3188,35.8,25,0.0,777.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14000,335.05,3,11,57500.0,0,10.56,0,1,7,0,18896,84.4,30,0.0,702.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,117.05,3,11,66996.0,0,24.29,0,1,21,0,23231,27.3,43,0.0,702.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9600,212.15,2,11,60000.0,1,13.08,0,4,12,0,2058,7.7,37,0.0,752.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14400,457.25,1,11,218000.0,0,8.6,0,0,7,0,27081,81.6,26,0.0,722.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,49.46,4,9,30000.0,0,22.96,0,8,6,0,5086,48.9,25,0.0,757.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000,173.99,3,7,80000.0,1,12.93,0,2,11,0,14462,47.7,24,0.0,667.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,152.18,1,7,75000.0,0,6.98,0,0,7,0,862,2.2,21,0.0,777.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8000,284.31,4,5,56400.0,0,17.02,2,1,14,0,3879,50.0,30,0.0,662.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6500,197.84,1,1,73000.0,0,11.03,0,0,10,0,2088,15.5,33,0.0,767.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,152.18,1,4,32000.0,0,12.53,0,0,12,0,4087,5.9,18,0.0,772.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,396.92,2,1,65000.0,0,19.48,0,2,13,0,14150,64.6,36,0.0,712.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000,124.45,1,7,110000.0,1,22.07,0,0,9,0,6924,87.6,40,0.0,747.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,60.88,1,4,62000.0,0,5.15,0,1,8,0,4217,19.8,24,0.0,772.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1200,38.67,2,1,34000.0,1,9.18,0,0,8,0,2674,78.6,20,0.0,692.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3000,67.38,2,2,76116.0,0,9.98,0,1,11,0,1812,9.2,32,0.0,732.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,196.87,1,1,65000.0,0,1.66,0,0,3,0,3356,54.1,7,0.0,747.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35000,952.39,6,11,109000.0,1,18.57,0,1,11,0,14981,89.2,22,0.0,682.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,441.97,2,1,81200.0,0,13.52,0,1,7,0,4415,14.8,61,0.0,772.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13000,291.95,2,11,85000.0,0,18.92,0,0,14,0,8976,29.2,63,0.0,722.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3000,95.26,1,5,75000.0,0,23.24,0,1,6,0,8815,58.4,14,0.0,717.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18000,563.23,1,7,80000.0,0,17.23,0,0,14,0,28337,37.8,21,0.0,727.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,234.09,3,3,20400.0,0,13.29,0,1,4,0,9521,52.2,14,0.0,742.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,62.59,1,11,65000.0,0,24.55,0,0,9,0,28666,81.4,28,0.0,707.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000,258.82,2,11,59000.0,0,3.09,0,2,5,0,8040,26.8,11,0.0,772.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000,307.04,1,6,120000.0,0,13.26,0,0,15,0,5344,19.3,45,0.0,737.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4800,158.77,2,11,38000.0,0,10.17,0,0,4,0,10668,75.7,9,0.0,692.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20500,310.12,2,8,40000.0,1,12.9,0,0,9,0,16928,67.4,33,0.0,722.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9300,326.92,4,3,42000.0,0,4.43,0,1,5,0,4335,78.8,5,0.0,682.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,469.36,1,6,37440.0,0,11.79,0,0,7,0,4365,46.4,28,0.0,722.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,155.56,1,2,25000.0,0,8.78,0,0,4,0,1844,38.4,9,0.0,752.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,67.87,3,3,19200.0,0,7.63,0,0,3,0,1049,58.3,3,0.0,702.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
